id	filename	md5	size	state
fcc2766d-6db4-4676-ae26-bc98b94e04fd	a469c61b-83bc-4989-bf3b-2e415d53287d.rna_seq.augmented_star_gene_counts.tsv	9fea1bb69c21a2869aa8bd11fc9a11ff	4241411	released
f07757ce-d24a-4533-b298-451dcd0c1fe0	d83810dc-199b-4a72-8845-6d28c14f5cd5.rna_seq.augmented_star_gene_counts.tsv	87b77684c4197f2ba8a8ec8dc76c35df	4247920	released
f50158f0-094a-4b16-aa46-07552fc3dc55	0c79ae09-f423-4bed-8588-30437a247721.rna_seq.augmented_star_gene_counts.tsv	ba97f027c68b9bf12ff58f03afa75039	4235451	released
4a39b419-4c93-4c65-bdc3-075c1c067a41	69044cff-0eaa-4acc-a163-4b9ab15a7595.rna_seq.augmented_star_gene_counts.tsv	8ed372f7580a83927d627126866a7725	4234145	released
d4426c56-9349-4770-b13c-17a2173015a0	96038519-51a9-4188-bc3c-5e5a4d219a77.rna_seq.augmented_star_gene_counts.tsv	0504f3fae49d7d10209f2da4021a1c8c	4230347	released
fe9e4c81-7149-4cfd-b1a2-60884268988b	8f7fc4d6-30f6-4361-94f3-48ef923cc9ec.rna_seq.augmented_star_gene_counts.tsv	4e58e0d392f63de6cc556025b8c68d76	4205529	released
b242b4fc-5d69-42c7-9a07-bdd47f4668cf	72e8b0e1-ff24-4ecf-82d2-24b96b885521.rna_seq.augmented_star_gene_counts.tsv	966d940c7bfebe6e9e5559dc75219144	4227134	released
8956b891-ff72-4207-a509-866e7bb62cce	1a7e9700-1994-4624-bfe9-e94f33ee3989.rna_seq.augmented_star_gene_counts.tsv	ec5e782fa07b978be89bc7cb01447f2e	4229322	released
80d565a0-59f6-409e-8850-5d4e2b5b996d	9da89066-8d82-4ace-80e1-889d3c73c8eb.rna_seq.augmented_star_gene_counts.tsv	c8cfbdeff2091175e907ba10d9a314d5	4248823	released
263123b0-ec68-47cd-96dd-4f0795503d89	fb49b14e-d40f-4270-98b3-458ce60f2cde.rna_seq.augmented_star_gene_counts.tsv	0cdc73bf7f3d1e6f8bb59c4e494819b4	4253418	released
